%name:SiBlue20C
%note:Silicon fractive index on wavelength from 0.26um to 0.83um with step of 1nm at temperature of 20C
%how to call:getIndex('SiBlue20C',wavelength)
0.26,1.8250,4.1750
0.261,1.8250,4.1750
0.262,1.8250,4.1750
0.263,1.8250,4.1750
0.264,1.8291,4.1874
0.265,1.8499,4.2496
0.266,1.8797,4.3071
0.267,1.9137,4.3671
0.268,1.9503,4.4325
0.269,1.9926,4.5059
0.27,2.0423,4.5817
0.271,2.0990,4.6590
0.272,2.1583,4.7097
0.273,2.2230,4.7750
0.274,2.2930,4.8550
0.275,2.3817,4.9123
0.276,2.4723,4.9691
0.277,2.5648,5.0254
0.278,2.6634,5.0790
0.279,2.7615,5.1227
0.28,2.8578,5.1521
0.281,2.9570,5.1955
0.282,3.0614,5.2389
0.283,3.1832,5.2683
0.284,3.2972,5.2995
0.285,3.4060,5.3320
0.286,3.5601,5.3408
0.287,3.7164,5.3481
0.288,3.8776,5.3519
0.289,4.0409,5.3196
0.29,4.2050,5.2720
0.291,4.3515,5.1955
0.292,4.4882,5.1098
0.293,4.6021,5.0026
0.294,4.6978,4.8875
0.295,4.7755,4.7646
0.296,4.8328,4.6547
0.297,4.8850,4.5480
0.298,4.9089,4.4458
0.299,4.9343,4.3464
0.3,4.9660,4.2587
0.301,4.9852,4.1751
0.302,4.9858,4.0979
0.303,4.9933,4.0272
0.304,5.0054,3.9609
0.305,5.0152,3.8967
0.306,5.0241,3.8333
0.307,5.0245,3.7877
0.308,5.0240,3.7440
0.309,5.0265,3.6945
0.31,5.0290,3.6450
0.311,5.0316,3.6082
0.312,5.0343,3.5709
0.313,5.0367,3.5294
0.314,5.0388,3.4896
0.315,5.0368,3.4656
0.316,5.0349,3.4414
0.317,5.0334,3.4154
0.318,5.0329,3.3899
0.319,5.0420,3.3684
0.32,5.0510,3.3470
0.321,5.0595,3.3165
0.322,5.0680,3.2860
0.323,5.0670,3.2727
0.324,5.0661,3.2593
0.325,5.0762,3.2396
0.326,5.0876,3.2191
0.327,5.1007,3.2000
0.328,5.1145,3.1814
0.329,5.1241,3.1664
0.33,5.1309,3.1536
0.331,5.1394,3.1398
0.332,5.1503,3.1244
0.333,5.1606,3.1095
