%name:Ge15A
%note:1.5nm thick Germanium refractive index on wavelength from 0.4um to 0.96um with step of 1nm. NOT EXACT, USE WITH CAUTION
%how to call:getIndex('Ge15A',wavelength)
0.4,4.271,2.028
0.401,4.2576,2.0415
0.402,4.2359,2.055
0.403,4.2239,2.0594
0.404,4.2643,2.0325
0.405,4.271,2.028
0.406,4.271,2.0221
0.407,4.2718,2.0093
0.408,4.2852,2.0093
0.409,4.2987,2.0004
0.41,4.3084,1.9907
0.411,4.3084,1.9907
0.412,4.3084,1.9787
0.413,4.3084,1.972
0.414,4.3099,1.9705
0.415,4.3234,1.957
0.416,4.3271,1.9533
0.417,4.3316,1.9488
0.418,4.345,1.9353
0.419,4.3458,1.9219
0.42,4.3533,1.9159
0.421,4.3645,1.9159
0.422,4.3645,1.9159
0.423,4.3645,1.9098
0.424,4.3645,1.902
0.425,4.3645,1.8942
0.426,4.3779,1.8865
0.427,4.3832,1.8787
0.428,4.3862,1.8709
0.429,4.3996,1.8631
0.43,4.4019,1.8553
0.431,4.4079,1.8475
0.432,4.4206,1.8397
0.433,4.4206,1.8319
0.434,4.4116,1.8241
0.435,4.4019,1.8163
0.436,4.4019,1.8085
0.437,4.4138,1.8007
0.438,4.4206,1.793
0.439,4.4221,1.7852
0.44,4.4355,1.7774
0.441,4.4393,1.7696
0.442,4.4437,1.7618
0.443,4.4572,1.754
0.444,4.4579,1.7462
0.445,4.4579,1.7384
0.446,4.4579,1.7306
0.447,4.4579,1.7228
0.448,4.4579,1.715
0.449,4.4579,1.7103
0.45,4.4579,1.7103
0.451,4.4579,1.7103
0.452,4.4579,1.7103
0.453,4.4579,1.7043
0.454,4.4579,1.6774
0.455,4.4692,1.6729
0.456,4.4766,1.6669
0.457,4.4766,1.6542
0.458,4.4766,1.6542
0.459,4.4766,1.6452
0.46,4.4766,1.6355
0.461,4.4766,1.6355
0.462,4.4886,1.6236
0.463,4.4953,1.6168
0.464,4.4953,1.6153
0.465,4.4953,1.6019
0.466,4.4953,1.5981
0.467,4.4953,1.5936
0.468,4.4953,1.5802
0.469,4.4953,1.5667
0.47,4.4953,1.5607
0.471,4.4953,1.5607
0.472,4.4953,1.5607
0.473,4.5058,1.5607
0.474,4.514,1.5581
0.475,4.514,1.5514
0.476,4.514,1.5447
0.477,4.514,1.5379
0.478,4.514,1.5312
0.479,4.514,1.5245
0.48,4.514,1.5178
0.481,4.514,1.511
0.482,4.5148,1.5043
0.483,4.5282,1.4976
0.484,4.5327,1.4908
0.485,4.529,1.4841
0.486,4.5155,1.4774
0.487,4.514,1.4707
0.488,4.514,1.4639
0.489,4.514,1.4572
0.49,4.514,1.4505
0.491,4.514,1.4437
0.492,4.514,1.437
0.493,4.514,1.4303
0.494,4.514,1.4236
0.495,4.514,1.4168
0.496,4.514,1.4101
0.497,4.514,1.4034
0.498,4.514,1.3966
0.499,4.514,1.3925
0.5,4.514,1.3925
0.501,4.514,1.3791
0.502,4.514,1.3656
0.503,4.514,1.3551
0.504,4.514,1.3551
0.505,4.514,1.3551
0.506,4.514,1.3492
0.507,4.514,1.3364
0.508,4.514,1.3364
0.509,4.514,1.3364
0.51,4.514,1.3327
0.511,4.514,1.3193
0.512,4.514,1.3178
0.513,4.514,1.311
0.514,4.514,1.2991
0.515,4.514,1.2991
0.516,4.514,1.2991
0.517,4.514,1.2991
0.518,4.514,1.2991
0.519,4.514,1.2864
0.52,4.514,1.2804
0.521,4.514,1.2781
0.522,4.514,1.2647
0.523,4.514,1.2617
0.524,4.514,1.2603
0.525,4.514,1.2568
0.526,4.514,1.2532
0.527,4.514,1.2497
0.528,4.514,1.2461
0.529,4.514,1.2426
0.53,4.514,1.2391
0.531,4.514,1.2355
0.532,4.514,1.232
0.533,4.514,1.2284
0.534,4.514,1.2249
0.535,4.514,1.2213
0.536,4.514,1.2178
0.537,4.514,1.2143
0.538,4.5207,1.2107
0.539,4.5327,1.2072
0.54,4.5327,1.2036
0.541,4.5327,1.2001
0.542,4.5327,1.1966
0.543,4.5327,1.193
0.544,4.5327,1.1895
0.545,4.5327,1.1859
0.546,4.5327,1.1824
0.547,4.5327,1.1788
0.548,4.5327,1.1753
0.549,4.5327,1.1718
0.55,4.5327,1.1682
0.551,4.5327,1.1548
0.552,4.5327,1.1495
0.553,4.5327,1.1495
0.554,4.5327,1.1495
0.555,4.5439,1.1495
0.556,4.5514,1.1436
0.557,4.5514,1.1308
0.558,4.5514,1.1308
0.559,4.5514,1.1219
0.56,4.5514,1.1121
0.561,4.5514,1.1121
0.562,4.5514,1.1121
0.563,4.5514,1.1054
0.564,4.5529,1.0935
0.565,4.5664,1.0935
0.566,4.5701,1.0935
0.567,4.5701,1.0935
0.568,4.5701,1.0935
0.569,4.5701,1.0807
0.57,4.5776,1.0748
0.571,4.5865,1.0725
0.572,4.5731,1.0591
0.573,4.5701,1.0561
0.574,4.5701,1.0533
0.575,4.5701,1.0462
0.576,4.5701,1.0392
0.577,4.5701,1.0321
0.578,4.5701,1.025
0.579,4.5701,1.0179
0.58,4.5701,1.0108
0.581,4.5701,1.0037
0.582,4.5708,0.99666
0.583,4.5843,0.98957
0.584,4.5888,0.98249
0.585,4.5888,0.97541
0.586,4.5888,0.96832
0.587,4.5888,0.96124
0.588,4.5888,0.95416
0.589,4.5888,0.94707
0.59,4.5888,0.93999
0.591,4.5888,0.93291
0.592,4.5888,0.92582
0.593,4.5888,0.91874
0.594,4.5761,0.91166
0.595,4.5701,0.90457
0.596,4.5701,0.89749
0.597,4.5701,0.89041
0.598,4.5701,0.88333
0.599,4.5701,0.87624
0.6,4.5701,0.86916
0.601,4.5701,0.86916
0.602,4.5701,0.86916
0.603,4.5701,0.86617
