%name:Ag
%note:Silver fractive index on wavelength from 0.207um to 12.4um with step of 1nm
%how to call:getIndex('Ag',wavelength)
0.207,0.50873,0.87925
0.208,0.52057,0.90141
0.209,0.53240,0.92358
0.21,0.54423,0.94574
0.211,0.55619,0.96737
0.212,0.56920,0.98440
0.213,0.58221,1.0014
0.214,0.59522,1.0185
0.215,0.60823,1.0355
0.216,0.62130,1.0493
0.217,0.63439,1.0618
0.218,0.64747,1.0743
0.219,0.66056,1.0869
0.22,0.67345,1.0985
0.221,0.68573,1.1071
0.222,0.69801,1.1158
0.223,0.71029,1.1244
0.224,0.72257,1.1330
0.225,0.73379,1.1395
0.226,0.74451,1.1449
0.227,0.75523,1.1503
0.228,0.76595,1.1557
0.229,0.77664,1.1610
0.23,0.78513,1.1639
0.231,0.79361,1.1668
0.232,0.80210,1.1696
0.233,0.81059,1.1725
0.234,0.81836,1.1749
0.235,0.82400,1.1761
0.236,0.82963,1.1773
0.237,0.83527,1.1785
0.238,0.84091,1.1797
0.239,0.84519,1.1807
0.24,0.84737,1.1814
0.241,0.84956,1.1821
0.242,0.85174,1.1828
0.243,0.85393,1.1835
0.244,0.85441,1.1848
0.245,0.85267,1.1868
0.246,0.85092,1.1889
0.247,0.84918,1.1909
0.248,0.84743,1.1929
0.249,0.84441,1.1966
0.25,0.83921,1.2031
0.251,0.83400,1.2096
0.252,0.82879,1.2161
0.253,0.82359,1.2226
0.254,0.81843,1.2308
0.255,0.81348,1.2457
0.256,0.80853,1.2605
0.257,0.80357,1.2753
0.258,0.79862,1.2902
0.259,0.79367,1.3050
0.26,0.79657,1.3276
0.261,0.80012,1.3509
0.262,0.80367,1.3742
0.263,0.80722,1.3974
0.264,0.81077,1.4207
0.265,0.82272,1.4441
0.266,0.84190,1.4676
0.267,0.86108,1.4912
0.268,0.88027,1.5147
0.269,0.89945,1.5382
0.27,0.91919,1.5613
0.271,0.95245,1.5729
0.272,0.98571,1.5845
0.273,1.0190,1.5961
0.274,1.0522,1.6077
0.275,1.0855,1.6194
0.276,1.1205,1.6225
0.277,1.1580,1.6144
0.278,1.1955,1.6062
0.279,1.2330,1.5981
0.28,1.2704,1.5899
0.281,1.3079,1.5818
0.282,1.3397,1.5601
0.283,1.3690,1.5325
0.284,1.3984,1.5050
0.285,1.4277,1.4774
0.286,1.4570,1.4499
0.287,1.4863,1.4223
0.288,1.5010,1.3846
0.289,1.5131,1.3451
0.29,1.5251,1.3056
0.291,1.5372,1.2661
0.292,1.5493,1.2266
0.293,1.5614,1.1871
0.294,1.5558,1.1462
0.295,1.5478,1.1052
0.296,1.5399,1.0641
0.297,1.5319,1.0230
0.298,1.5239,0.98199
0.299,1.5159,0.94093
0.3,1.4945,0.90569
0.301,1.4693,0.87203
0.302,1.4442,0.83837
0.303,1.4191,0.80470
0.304,1.3939,0.77104
0.305,1.3688,0.73738
0.306,1.3371,0.71092
0.307,1.3005,0.69000
0.308,1.2639,0.66907
0.309,1.2272,0.64814
0.31,1.1906,0.62721
0.311,1.1539,0.60629
